t,x0,y0,px0,py0,x1,y1,px1,py1,x2,y2,px2,py2
24.87,0.579667,-0.353219,1.08196,-0.15488,-1.08075,0.0190573,0.0224739,0.466947,0.501081,0.334162,-1.10443,-0.312067
24.88,0.590458,-0.354661,1.07593,-0.133509,-1.08049,0.0237268,0.0296174,0.466943,0.490029,0.330934,-1.10555,-0.333434
24.89,0.601185,-0.355889,1.06931,-0.112306,-1.08016,0.0283962,0.036778,0.466941,0.47897,0.327493,-1.10608,-0.354635
24.9,0.611844,-0.356907,1.0621,-0.0913049,-1.07975,0.0330656,0.0439593,0.46694,0.467908,0.323841,-1.10606,-0.375635
24.91,0.622427,-0.357715,1.05433,-0.0705394,-1.07928,0.037735,0.0511653,0.466939,0.456849,0.31998,-1.10549,-0.396399
24.92,0.63293,-0.358318,1.04601,-0.0500407,-1.07873,0.0424044,0.0583997,0.466937,0.445798,0.315913,-1.10441,-0.416897
24.93,0.643348,-0.358716,1.03715,-0.0298384,-1.07811,0.0470737,0.0656662,0.466935,0.43476,0.311643,-1.10282,-0.437097
24.94,0.653673,-0.358914,1.02778,-0.0099608,-1.07741,0.0517431,0.0729687,0.46693,0.423742,0.307171,-1.10075,-0.45697
24.95,0.663903,-0.358916,1.01791,0.00956616,-1.07665,0.0564123,0.0803108,0.466923,0.412746,0.302503,-1.09822,-0.476489
24.96,0.674032,-0.358723,1.00757,0.0287184,-1.07581,0.0610815,0.0876965,0.466911,0.401777,0.297642,-1.09527,-0.495629
24.97,0.684055,-0.358341,0.99679,0.0474738,-1.07489,0.0657505,0.0951293,0.466893,0.39084,0.292591,-1.09192,-0.514367
24.98,0.693967,-0.357774,0.985582,0.0658128,-1.07391,0.0704194,0.102613,0.466868,0.379939,0.287354,-1.08819,-0.532681
24.99,0.703766,-0.357025,0.973976,0.0837175,-1.07284,0.0750879,0.110152,0.466835,0.369076,0.281937,-1.08413,-0.550552
25,0.713447,-0.356099,0.961999,0.101172,-1.0717,0.0797561,0.117749,0.466791,0.358256,0.276343,-1.07975,-0.567964
25.01,0.723006,-0.355001,0.949678,0.118164,-1.07049,0.0844237,0.125408,0.466736,0.347481,0.270578,-1.07509,-0.584901
25.02,0.732441,-0.353736,0.937037,0.134682,-1.06919,0.0890908,0.133134,0.466667,0.336754,0.264645,-1.07017,-0.601349
25.03,0.741747,-0.352308,0.924106,0.150717,-1.06782,0.0937571,0.140929,0.466582,0.326078,0.258551,-1.06503,-0.617299
25.04,0.750923,-0.350722,0.910909,0.166262,-1.06638,0.0984224,0.148797,0.46648,0.315454,0.252299,-1.05971,-0.632741
25.05,0.759965,-0.348983,0.897475,0.181311,-1.06485,0.103087,0.156743,0.466356,0.304884,0.245896,-1.05422,-0.647667
25.06,0.768872,-0.347095,0.883828,0.195861,-1.06324,0.10775,0.16477,0.466211,0.294369,0.239346,-1.0486,-0.662072
25.07,0.777642,-0.345065,0.869994,0.209912,-1.06155,0.112411,0.172881,0.46604,0.283912,0.232654,-1.04287,-0.675952
25.08,0.786272,-0.342897,0.855998,0.223463,-1.05978,0.11707,0.181081,0.465841,0.273512,0.225827,-1.03708,-0.689304
25.09,0.794762,-0.340596,0.841865,0.236516,-1.05793,0.121728,0.189372,0.465611,0.26317,0.218868,-1.03124,-0.702127
25.1,0.803109,-0.338167,0.827617,0.249075,-1.056,0.126383,0.19776,0.465347,0.252887,0.211784,-1.02538,-0.714422
25.11,0.811314,-0.335615,0.813278,0.261143,-1.05398,0.131035,0.206246,0.465045,0.242663,0.20458,-1.01952,-0.726189
25.12,0.819375,-0.332944,0.798868,0.272727,-1.05187,0.135683,0.214835,0.464704,0.232497,0.197261,-1.0137,-0.737431
25.13,0.827291,-0.33016,0.784409,0.283834,-1.04968,0.140329,0.223531,0.464317,0.222389,0.189831,-1.00794,-0.748151
25.14,0.835063,-0.327267,0.76992,0.294471,-1.0474,0.14497,0.232336,0.463883,0.212338,0.182297,-1.00226,-0.758354
25.15,0.84269,-0.324271,0.755418,0.304648,-1.04503,0.149606,0.241255,0.463396,0.202343,0.174664,-0.996673,-0.768044
25.16,0.850171,-0.321174,0.740923,0.314373,-1.04258,0.154238,0.250291,0.462853,0.192404,0.166937,-0.991213,-0.777226
25.17,0.857508,-0.317983,0.72645,0.323656,-1.04003,0.158863,0.259446,0.46225,0.182519,0.15912,-0.985896,-0.785906
25.18,0.8647,-0.314701,0.712014,0.33251,-1.03739,0.163483,0.268725,0.461581,0.172686,0.151218,-0.980739,-0.794091
25.19,0.871748,-0.311333,0.697629,0.340944,-1.03465,0.168095,0.278131,0.460842,0.162904,0.143238,-0.97576,-0.801786
25.2,0.878653,-0.307882,0.68331,0.348971,-1.03182,0.1727,0.287666,0.460028,0.153171,0.135183,-0.970977,-0.808999
25.21,0.885415,-0.304354,0.669068,0.356602,-1.0289,0.177296,0.297334,0.459133,0.143485,0.127058,-0.966403,-0.815735
25.22,0.892034,-0.30075,0.654915,0.36385,-1.02588,0.181882,0.307138,0.458152,0.133843,0.118868,-0.962053,-0.822002
25.23,0.898513,-0.297077,0.64086,0.370727,-1.02276,0.186459,0.317081,0.457079,0.124244,0.110618,-0.957941,-0.827806
25.24,0.904852,-0.293336,0.626914,0.377245,-1.01954,0.191024,0.327165,0.455908,0.114684,0.102312,-0.954079,-0.833153
25.25,0.911051,-0.289532,0.613084,0.383417,-1.01621,0.195577,0.337393,0.454633,0.105162,0.0939548,-0.950477,-0.83805
25.26,0.917113,-0.285667,0.599378,0.389256,-1.01279,0.200116,0.347767,0.453247,0.0956749,0.0855509,-0.947145,-0.842503
25.27,0.923039,-0.281746,0.585804,0.394773,-1.00926,0.204642,0.35829,0.451744,0.0862194,0.0771047,-0.944094,-0.846517
25.28,0.928829,-0.277772,0.572366,0.399982,-1.00562,0.209151,0.368964,0.450115,0.076793,0.0686206,-0.94133,-0.850097
25.29,0.934486,-0.273747,0.559071,0.404894,-1.00188,0.213644,0.37979,0.448355,0.0673928,0.0601028,-0.938861,-0.853249
25.3,0.940011,-0.269674,0.545924,0.409521,-0.998026,0.218118,0.390771,0.446454,0.0580158,0.0515556,-0.936694,-0.855976
25.31,0.945405,-0.265556,0.532927,0.413876,-0.994063,0.222573,0.401907,0.444406,0.0486589,0.0429833,-0.934834,-0.858283
25.32,0.950669,-0.261397,0.520084,0.41797,-0.989988,0.227007,0.4132,0.442202,0.0393191,0.03439,-0.933285,-0.860172
25.33,0.955806,-0.257197,0.507399,0.421815,-0.985799,0.231417,0.424652,0.439833,0.0299932,0.0257798,-0.932051,-0.861648
25.34,0.960817,-0.25296,0.494873,0.425421,-0.981495,0.235803,0.436261,0.437291,0.0206781,0.017157,-0.931135,-0.862712
25.35,0.965704,-0.248689,0.482509,0.428799,-0.977074,0.240163,0.44803,0.434566,0.0113705,0.0085256,-0.930539,-0.863366
25.36,0.970467,-0.244384,0.470306,0.431961,-0.972535,0.244495,0.459958,0.43165,0.0020673,-0.000110302,-0.930263,-0.863611
25.37,0.97511,-0.240049,0.458266,0.434916,-0.967875,0.248796,0.472043,0.428532,-0.00723476,-0.00874662,-0.93031,-0.863448
25.38,0.979633,-0.235686,0.44639,0.437675,-0.963094,0.253065,0.484287,0.425202,-0.0165389,-0.0173793,-0.930677,-0.862877
25.39,0.984038,-0.231296,0.434677,0.440247,-0.958189,0.2573,0.496687,0.42165,-0.0258483,-0.0260042,-0.931364,-0.861897
25.4,0.988326,-0.226881,0.423127,0.442642,-0.95316,0.261498,0.509241,0.417866,-0.0351662,-0.0346172,-0.932369,-0.860508
25.41,0.9925,-0.222443,0.41174,0.444869,-0.948005,0.265657,0.521948,0.413839,-0.0444957,-0.0432143,-0.933688,-0.858708
25.42,0.996561,-0.217984,0.400513,0.446936,-0.942721,0.269775,0.534805,0.409558,-0.0538399,-0.0517914,-0.935319,-0.856494
25.43,1.00051,-0.213504,0.389447,0.448852,-0.937308,0.273849,0.547809,0.405012,-0.063202,-0.0603442,-0.937255,-0.853864
25.44,1.00435,-0.209007,0.378538,0.450626,-0.931765,0.277875,0.560955,0.40019,-0.072585,-0.0688686,-0.939493,-0.850815
25.45,1.00808,-0.204492,0.367787,0.452265,-0.926089,0.281852,0.574239,0.395079,-0.0819919,-0.0773605,-0.942025,-0.847344
25.46,1.01171,-0.199961,0.35719,0.453777,-0.92028,0.285777,0.587656,0.389668,-0.0914256,-0.0858155,-0.944845,-0.843445
25.47,1.01523,-0.195416,0.346745,0.455168,-0.914336,0.289646,0.6012,0.383946,-0.100889,-0.0942294,-0.947945,-0.839115
25.48,1.01864,-0.190858,0.33645,0.456447,-0.908256,0.293456,0.614865,0.377901,-0.110384,-0.102598,-0.951315,-0.834348
25.49,1.02195,-0.186287,0.326303,0.45762,-0.902039,0.297204,0.628643,0.37152,-0.119915,-0.110916,-0.954946,-0.82914
25.5,1.02517,-0.181706,0.3163,0.458693,-0.895683,0.300886,0.642526,0.364791,-0.129483,-0.119181,-0.958826,-0.823485
25.51,1.02828,-0.177113,0.306439,0.459673,-0.889188,0.3045,0.656505,0.357704,-0.139092,-0.127386,-0.962945,-0.817377
25.52,1.0313,-0.172512,0.296717,0.460565,-0.882553,0.30804,0.670571,0.350245,-0.148742,-0.135528,-0.967288,-0.81081
25.53,1.03421,-0.167902,0.287132,0.461375,-0.875777,0.311504,0.684712,0.342404,-0.158437,-0.143602,-0.971844,-0.803779
25.54,1.03704,-0.163285,0.277678,0.462109,-0.868859,0.314888,0.698917,0.334169,-0.168179,-0.151604,-0.976595,-0.796278
25.55,1.03977,-0.15866,0.268355,0.462771,-0.861799,0.318188,0.713173,0.32553,-0.177969,-0.159528,-0.981528,-0.788301
25.56,1.04241,-0.154029,0.259158,0.463367,-0.854596,0.321399,0.727467,0.316474,-0.18781,-0.16737,-0.986625,-0.779841
25.57,1.04495,-0.149393,0.250083,0.463901,-0.847249,0.324517,0.741784,0.306992,-0.197702,-0.175125,-0.991867,-0.770893
25.58,1.04741,-0.144751,0.241128,0.464378,-0.83976,0.327539,0.756109,0.297075,-0.207647,-0.182788,-0.997237,-0.761453
25.59,1.04977,-0.140105,0.232289,0.464802,-0.832127,0.330459,0.770425,0.286713,-0.217647,-0.190354,-1.00271,-0.751515
25.6,1.05205,-0.135455,0.223563,0.465176,-0.824351,0.333273,0.784715,0.275898,-0.227701,-0.197818,-1.00828,-0.741075
25.61,1.05424,-0.130802,0.214945,0.465506,-0.816433,0.335977,0.798959,0.264622,-0.237812,-0.205175,-1.0139,-0.730129
25.62,1.05635,-0.126145,0.206433,0.465795,-0.808372,0.338565,0.81314,0.252879,-0.247979,-0.21242,-1.01957,-0.718674
25.63,1.05837,-0.121486,0.198022,0.466045,-0.80017,0.341034,0.827236,0.240663,-0.258204,-0.219549,-1.02526,-0.706708
25.64,1.06031,-0.116824,0.189709,0.466261,-0.791827,0.343379,0.841227,0.227969,-0.268485,-0.226555,-1.03094,-0.69423
25.65,1.06217,-0.11216,0.18149,0.466445,-0.783346,0.345594,0.855089,0.214794,-0.278822,-0.233433,-1.03658,-0.681239
25.66,1.06394,-0.107495,0.173362,0.466601,-0.774726,0.347675,0.868801,0.201137,-0.289216,-0.240179,-1.04216,-0.667737
25.67,1.06564,-0.102828,0.165321,0.466731,-0.765969,0.349616,0.882339,0.186995,-0.299666,-0.246788,-1.04766,-0.653726
25.68,1.06725,-0.0981606,0.157363,0.466837,-0.757079,0.351414,0.895679,0.172372,-0.310169,-0.253254,-1.05304,-0.639209
25.69,1.06878,-0.0934917,0.149485,0.466923,-0.748056,0.353064,0.908796,0.157268,-0.320726,-0.259572,-1.05828,-0.624191
25.7,1.07024,-0.0888221,0.141682,0.46699,-0.738903,0.35456,0.921666,0.141689,-0.331335,-0.265738,-1.06335,-0.60868
25.71,1.07162,-0.0841519,0.133952,0.467041,-0.729623,0.355898,0.934262,0.125641,-0.341993,-0.271746,-1.06821,-0.592682
25.72,1.07292,-0.0794813,0.126289,0.467078,-0.720218,0.357073,0.94656,0.109131,-0.352699,-0.277591,-1.07285,-0.576209
25.73,1.07414,-0.0748103,0.118692,0.467103,-0.710691,0.35808,0.958534,0.0921693,-0.36345,-0.28327,-1.07723,-0.559272
25.74,1.07529,-0.0701392,0.111154,0.467117,-0.701047,0.358916,0.970159,0.074768,-0.374244,-0.288777,-1.08131,-0.541885
25.75,1.07636,-0.065468,0.103674,0.467122,-0.691288,0.359576,0.98141,0.056941,-0.385077,-0.294108,-1.08508,-0.524063
25.76,1.07736,-0.0607968,0.0962476,0.46712,-0.681419,0.360055,0.992263,0.0387042,-0.395945,-0.299258,-1.08851,-0.505824
25.77,1.07829,-0.0561256,0.0888704,0.467112,-0.671443,0.36035,1.00269,0.0200754,-0.406847,-0.304224,-1.09156,-0.487187
25.78,1.07914,-0.0514545,0.081539,0.467099,-0.661365,0.360456,1.01268,0.00107472,-0.417777,-0.309002,-1.09422,-0.468174
25.79,1.07992,-0.0467836,0.0742497,0.467082,-0.651189,0.360371,1.0222,-0.0182759,-0.428731,-0.313588,-1.09645,-0.448806
25.8,1.08063,-0.0421129,0.0669987,0.467064,-0.640921,0.360091,1.03123,-0.0379528,-0.439706,-0.317978,-1.09823,-0.429111
25.81,1.08126,-0.0374423,0.0597825,0.467043,-0.630565,0.359612,1.03976,-0.05793,-0.450696,-0.32217,-1.09954,-0.409113
25.82,1.08182,-0.032772,0.0525971,0.467022,-0.620126,0.358932,1.04776,-0.0781803,-0.461697,-0.32616,-1.10036,-0.388842
25.83,1.08231,-0.0281019,0.0454389,0.467002,-0.609609,0.358049,1.05522,-0.0986747,-0.472703,-0.329947,-1.10066,-0.368327
25.84,1.08273,-0.023432,0.0383042,0.466982,-0.599021,0.356959,1.06213,-0.119383,-0.48371,-0.333527,-1.10044,-0.347599
25.85,1.08308,-0.0187623,0.0311892,0.466963,-0.588367,0.355661,1.06848,-0.140272,-0.494712,-0.336899,-1.09967,-0.326691
25.86,1.08335,-0.0140927,0.0240903,0.466946,-0.577652,0.354153,1.07425,-0.161311,-0.505703,-0.340061,-1.09834,-0.305635
25.87,1.08356,-0.00942334,0.0170038,0.466931,-0.566882,0.352435,1.07944,-0.182464,-0.516678,-0.343011,-1.09644,-0.284467
25.88,1.08369,-0.00475409,0.00992585,0.466919,-0.556063,0.350504,1.08404,-0.203698,-0.527632,-0.34575,-1.09396,-0.263221
25.89,1.08376,-8.49544e-05,0.00285284,0.466909,-0.545201,0.348361,1.08805,-0.224977,-0.538558,-0.348276,-1.0909,-0.241932
25.9,1.08375,0.0045841,-0.00421895,0.466902,-0.534302,0.346005,1.09148,-0.246266,-0.54945,-0.350589,-1.08726,-0.220637
25.91,1.08367,0.00925309,-0.0112932,0.466898,-0.523372,0.343435,1.09431,-0.267529,-0.560303,-0.352689,-1.08302,-0.199369
25.92,1.08353,0.0139221,-0.0183737,0.466896,-0.512416,0.340654,1.09657,-0.288731,-0.57111,-0.354576,-1.07819,-0.178165
25.93,1.08331,0.018591,-0.0254641,0.466896,-0.50144,0.337661,1.09825,-0.309836,-0.581867,-0.356252,-1.07279,-0.15706
25.94,1.08302,0.02326,-0.0325681,0.466899,-0.490451,0.334457,1.09937,-0.330811,-0.592566,-0.357717,-1.0668,-0.136088
25.95,1.08266,0.027929,-0.0396894,0.466903,-0.479453,0.331045,1.09993,-0.351621,-0.603203,-0.358974,-1.06024,-0.115281
25.96,1.08222,0.032598,-0.0468317,0.466908,-0.468452,0.327425,1.09996,-0.372234,-0.613771,-0.360023,-1.05313,-0.0946734
25.97,1.08172,0.0372671,-0.0539987,0.466913,-0.457454,0.3236,1.09947,-0.392618,-0.624265,-0.360867,-1.04547,-0.0742947
25.98,1.08114,0.0419363,-0.0611942,0.466918,-0.446463,0.319572,1.09848,-0.412743,-0.63468,-0.361509,-1.03728,-0.0541749
25.99,1.0805,0.0466055,-0.0684218,0.466923,-0.435484,0.315345,1.097,-0.43258,-0.645011,-0.361951,-1.02858,-0.0343422
26,1.07977,0.0512748,-0.0756852,0.466925,-0.424523,0.310921,1.09507,-0.452102,-0.655252,-0.362196,-1.01938,-0.0148228
26.01,1.07898,0.055944,-0.0829883,0.466924,-0.413583,0.306303,1.0927,-0.471283,-0.665399,-0.362247,-1.00971,0.00435858
26.02,1.07811,0.0606132,-0.0903346,0.466919,-0.402669,0.301495,1.08991,-0.490099,-0.675446,-0.362108,-0.999579,0.0231793
26.03,1.07717,0.0652824,-0.0977279,0.466909,-0.391784,0.296501,1.08675,-0.508528,-0.68539,-0.361783,-0.989018,0.0416184
26.04,1.07616,0.0699514,-0.105172,0.466893,-0.380934,0.291325,1.08322,-0.52655,-0.695227,-0.361276,-0.978048,0.0596574
26.05,1.07507,0.0746202,-0.11267,0.466868,-0.37012,0.28597,1.07936,-0.544147,-0.704951,-0.36059,-0.966693,0.0772793
26.06,1.07391,0.0792888,-0.120227,0.466834,-0.359347,0.280442,1.0752,-0.561303,-0.71456,-0.35973,-0.954978,0.0944694
26.07,1.07267,0.0839569,-0.127846,0.466788,-0.348616,0.274744,1.07077,-0.578003,-0.724051,-0.358701,-0.942927,0.111215
26.08,1.07135,0.0886245,-0.13553,0.466729,-0.337931,0.268882,1.0661,-0.594235,-0.733419,-0.357506,-0.930567,0.127505
26.09,1.06996,0.0932915,-0.143283,0.466655,-0.327294,0.262859,1.0612,-0.609987,-0.742662,-0.356151,-0.917921,0.143332
26.1,1.06848,0.0979576,-0.15111,0.466564,-0.316707,0.256682,1.05613,-0.625251,-0.751777,-0.35464,-0.905016,0.158687
26.11,1.06693,0.102623,-0.159013,0.466453,-0.306172,0.250354,1.05089,-0.64002,-0.760762,-0.352977,-0.891876,0.173566
26.12,1.0653,0.107287,-0.166997,0.466321,-0.295689,0.243881,1.04552,-0.654287,-0.769615,-0.351168,-0.878526,0.187966
26.13,1.06359,0.111949,-0.175065,0.466164,-0.285261,0.237269,1.04005,-0.668049,-0.778333,-0.349218,-0.86499,0.201885
26.14,1.0618,0.11661,-0.183221,0.46598,-0.274888,0.23052,1.03451,-0.681302,-0.786915,-0.34713,-0.851292,0.215322
26.15,1.05993,0.121269,-0.191468,0.465766,-0.264571,0.223642,1.02892,-0.694046,-0.795359,-0.344911,-0.837455,0.22828
26.16,1.05797,0.125925,-0.19981,0.46552,-0.25431,0.21664,1.02331,-0.70628,-0.803664,-0.342565,-0.823501,0.24076
26.17,1.05593,0.130579,-0.208252,0.465237,-0.244105,0.209517,1.0177,-0.718004,-0.811829,-0.340096,-0.809451,0.252767
26.18,1.05381,0.13523,-0.216795,0.464915,-0.233956,0.202279,1.01212,-0.729221,-0.819853,-0.33751,-0.795327,0.264306
26.19,1.0516,0.139877,-0.225445,0.46455,-0.223862,0.194932,1.00659,-0.739933,-0.827735,-0.33481,-0.781148,0.275383
26.2,1.0493,0.144521,-0.234205,0.464139,-0.213824,0.187481,1.00114,-0.750143,-0.835476,-0.332002,-0.766932,0.286005
26.21,1.04691,0.14916,-0.243077,0.463677,-0.203839,0.17993,0.995775,-0.759856,-0.843074,-0.32909,-0.752698,0.296179
26.22,1.04444,0.153795,-0.252067,0.46316,-0.193908,0.172284,0.990528,-0.769076,-0.85053,-0.326078,-0.738462,0.305916
26.23,1.04187,0.158423,-0.261176,0.462585,-0.184029,0.164548,0.985416,-0.777808,-0.857843,-0.322972,-0.724241,0.315223
26.24,1.03921,0.163046,-0.270409,0.461946,-0.1742,0.156728,0.980457,-0.786058,-0.865015,-0.319774,-0.710048,0.324112
26.25,1.03646,0.167662,-0.279768,0.461238,-0.16442,0.148827,0.975667,-0.79383,-0.872044,-0.316489,-0.695899,0.332592
26.26,1.03362,0.172271,-0.289258,0.460458,-0.154687,0.140851,0.971064,-0.801132,-0.878933,-0.313122,-0.681806,0.340674
26.27,1.03068,0.176872,-0.29888,0.459599,-0.144998,0.132804,0.966662,-0.807968,-0.88568,-0.309676,-0.667781,0.348369
26.28,1.02764,0.181463,-0.30864,0.458656,-0.135353,0.124692,0.962476,-0.814345,-0.892288,-0.306155,-0.653836,0.355689
26.29,1.02451,0.186045,-0.318538,0.457623,-0.125749,0.116517,0.958518,-0.820269,-0.898757,-0.302562,-0.63998,0.362646
26.3,1.02127,0.190616,-0.328579,0.456495,-0.116183,0.108286,0.954802,-0.825745,-0.905088,-0.298902,-0.626223,0.36925
26.31,1.01793,0.195175,-0.338764,0.455265,-0.106653,0.100002,0.951338,-0.830779,-0.911281,-0.295177,-0.612573,0.375514
26.32,1.0145,0.199721,-0.349097,0.453926,-0.0971562,0.0916706,0.948136,-0.835377,-0.917339,-0.291391,-0.599039,0.38145
26.33,1.01095,0.204253,-0.359581,0.452473,-0.0876902,0.0832949,0.945207,-0.839542,-0.923262,-0.287548,-0.585626,0.387069
26.34,1.0073,0.20877,-0.370216,0.450896,-0.0782521,0.0748797,0.942558,-0.84328,-0.929052,-0.28365,-0.572342,0.392384
26.35,1.00355,0.213271,-0.381006,0.449191,-0.068839,0.0664293,0.940198,-0.846596,-0.934709,-0.2797,-0.559191,0.397405
26.36,0.999684,0.217754,-0.391953,0.447348,-0.0594481,0.0579478,0.938132,-0.849492,-0.940236,-0.275702,-0.546179,0.402145
26.37,0.995709,0.222218,-0.403057,0.445359,-0.0500764,0.0494395,0.936367,-0.851973,-0.945633,-0.271657,-0.53331,0.406614
26.38,0.991623,0.226661,-0.414321,0.443217,-0.0407208,0.0409084,0.934909,-0.854041,-0.950902,-0.26757,-0.520587,0.410824
26.39,0.987423,0.231082,-0.425747,0.440913,-0.0313782,0.0323587,0.93376,-0.855699,-0.956044,-0.263441,-0.508013,0.414786
26.4,0.983108,0.23548,-0.437333,0.438438,-0.0220456,0.0237944,0.932925,-0.856948,-0.961062,-0.259274,-0.495592,0.41851
26.41,0.978676,0.239851,-0.449083,0.435783,-0.0127197,0.0152197,0.932406,-0.85779,-0.965956,-0.255071,-0.483323,0.422008
26.42,0.974126,0.244195,-0.460994,0.432938,-0.00339746,0.00663859,0.932205,-0.858227,-0.970729,-0.250834,-0.471211,0.425289
26.43,0.969456,0.24851,-0.473069,0.429893,0.00592438,-0.00194484,0.932323,-0.858257,-0.97538,-0.246565,-0.459254,0.428363
26.44,0.964665,0.252793,-0.485305,0.426639,0.015249,-0.0105265,0.93276,-0.85788,-0.979914,-0.242266,-0.447454,0.431241
26.45,0.95975,0.257043,-0.497703,0.423165,0.0245796,-0.0191024,0.933515,-0.857096,-0.98433,-0.23794,-0.435812,0.433931
26.46,0.954711,0.261256,-0.510261,0.41946,0.0339193,-0.0276685,0.934587,-0.855904,-0.98863,-0.233588,-0.424327,0.436444
26.47,0.949545,0.265432,-0.522976,0.415514,0.0432713,-0.0362205,0.935975,-0.8543,-0.992816,-0.229211,-0.412998,0.438787
26.48,0.944251,0.269567,-0.535848,0.411314,0.0526388,-0.0447545,0.937674,-0.852283,-0.99689,-0.224812,-0.401826,0.440969
26.49,0.938828,0.273658,-0.548872,0.406851,0.0620248,-0.0532662,0.93968,-0.84985,-1.00085,-0.220392,-0.390808,0.442999
26.5,0.933274,0.277704,-0.562046,0.402111,0.0714324,-0.0617515,0.94199,-0.846996,-1.00471,-0.215952,-0.379945,0.444885
26.51,0.927587,0.2817,-0.575364,0.397083,0.0808646,-0.0702061,0.944598,-0.843717,-1.00845,-0.211494,-0.369233,0.446634
26.52,0.921766,0.285645,-0.588824,0.391756,0.0903243,-0.0786258,0.947496,-0.84001,-1.01209,-0.207019,-0.358672,0.448254
26.53,0.91581,0.289535,-0.602418,0.386115,0.0998145,-0.0870063,0.950678,-0.835868,-1.01562,-0.202529,-0.34826,0.449753
26.54,0.909718,0.293368,-0.616141,0.38015,0.109338,-0.0953432,0.954135,-0.831287,-1.01906,-0.198024,-0.337994,0.451136
26.55,0.903488,0.297138,-0.629985,0.373848,0.118897,-0.103632,0.957857,-0.82626,-1.02238,-0.193506,-0.327872,0.452412
26.56,0.897118,0.300845,-0.643944,0.367196,0.128495,-0.111868,0.961836,-0.820782,-1.02561,-0.188976,-0.317892,0.453586
26.57,0.890609,0.304482,-0.658007,0.360182,0.138134,-0.120048,0.966058,-0.814846,-1.02874,-0.184435,-0.308051,0.454664
26.58,0.883958,0.308048,-0.672166,0.352792,0.147816,-0.128165,0.970513,-0.808445,-1.03177,-0.179883,-0.298346,0.455653
26.59,0.877165,0.311538,-0.68641,0.345016,0.157544,-0.136217,0.975186,-0.801573,-1.03471,-0.175322,-0.288775,0.456557
26.6,0.87023,0.314949,-0.700728,0.336841,0.16732,-0.144197,0.980063,-0.794224,-1.03755,-0.170752,-0.279335,0.457383
26.61,0.863151,0.318275,-0.715107,0.328254,0.177145,-0.152101,0.985129,-0.78639,-1.0403,-0.166174,-0.270022,0.458136
26.62,0.855928,0.321514,-0.729533,0.319245,0.187022,-0.159925,0.990367,-0.778064,-1.04295,-0.161589,-0.260834,0.45882
26.63,0.84856,0.32466,-0.743993,0.309802,0.196953,-0.167662,0.995759,-0.769241,-1.04551,-0.156998,-0.251767,0.45944
26.64,0.841048,0.32771,-0.758469,0.299914,0.206938,-0.175309,1.00129,-0.759914,-1.04799,-0.1524,-0.242817,0.460001
26.65,0.833391,0.330658,-0.772947,0.289571,0.216978,-0.182861,1.00693,-0.750078,-1.05037,-0.147798,-0.233983,0.460507
26.66,0.825589,0.333501,-0.787407,0.278764,0.227076,-0.190311,1.01267,-0.739726,-1.05267,-0.14319,-0.22526,0.460962
26.67,0.817643,0.336233,-0.801832,0.267485,0.237232,-0.197655,1.01848,-0.728855,-1.05487,-0.138578,-0.216645,0.46137
26.68,0.809552,0.338851,-0.816202,0.255725,0.247446,-0.204888,1.02434,-0.71746,-1.057,-0.133963,-0.208134,0.461735
26.69,0.801319,0.341348,-0.830495,0.243478,0.257719,-0.212004,1.03022,-0.705538,-1.05904,-0.129344,-0.199724,0.46206
26.7,0.792942,0.34372,-0.844689,0.230738,0.26805,-0.218999,1.0361,-0.693087,-1.06099,-0.124722,-0.191412,0.462349
26.71,0.784425,0.345963,-0.858763,0.217501,0.278441,-0.225866,1.04196,-0.680106,-1.06287,-0.120097,-0.183194,0.462604
